video_id,gloss,signer_id,split,video_path
40121,orange,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/40121.mp4
66246,orange,107,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66246.mp4
40129,orange,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/40129.mp4
40130,orange,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/40130.mp4
56557,table,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/56557.mp4
56579,table,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/56579.mp4
56558,table,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/56558.mp4
56556,table,38,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/56556.mp4
56563,table,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/56563.mp4
57628,thanksgiving,19,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/57628.mp4
57647,thanksgiving,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/57647.mp4
57629,thanksgiving,2,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/57629.mp4
57630,thanksgiving,38,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/57630.mp4
57631,thanksgiving,38,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/57631.mp4
57632,thanksgiving,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/57632.mp4
57633,thanksgiving,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/57633.mp4
57634,thanksgiving,15,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/57634.mp4
57635,thanksgiving,15,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/57635.mp4
57638,thanksgiving,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/57638.mp4
57639,thanksgiving,10,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/57639.mp4
57640,thanksgiving,10,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/57640.mp4
57641,thanksgiving,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/57641.mp4
69531,what,118,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/69531.mp4
62967,what,39,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/62967.mp4
62968,what,32,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/62968.mp4
62970,what,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/62970.mp4
66769,what,88,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66769.mp4
62987,what,12,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/62987.mp4
62964,what,42,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/62964.mp4
62988,what,12,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/62988.mp4
62975,what,10,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/62975.mp4
62965,what,36,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/62965.mp4
62979,what,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/62979.mp4
62966,what,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/62966.mp4
63679,woman,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/63679.mp4
63665,woman,36,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/63665.mp4
63666,woman,36,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/63666.mp4
63667,woman,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/63667.mp4
63668,woman,39,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/63668.mp4
63669,woman,13,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/63669.mp4
63672,woman,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/63672.mp4
63673,woman,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/63673.mp4
66798,woman,88,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66798.mp4
66799,woman,88,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66799.mp4
63664,woman,42,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/63664.mp4
05644,bed,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05644.mp4
05629,bed,2,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05629.mp4
05630,bed,38,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05630.mp4
05631,bed,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05631.mp4
05632,bed,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05632.mp4
05633,bed,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05633.mp4
05634,bed,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05634.mp4
05636,bed,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05636.mp4
65162,bed,91,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65162.mp4
05637,bed,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05637.mp4
65163,bed,89,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65163.mp4
65161,bed,88,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65161.mp4
05638,bed,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05638.mp4
69238,blue,118,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/69238.mp4
06835,blue,59,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/06835.mp4
06839,blue,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/06839.mp4
65216,blue,90,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65216.mp4
06832,blue,8,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/06832.mp4
06845,blue,41,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/06845.mp4
06833,blue,36,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/06833.mp4
06834,blue,46,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/06834.mp4
07389,bowling,38,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07389.mp4
07390,bowling,31,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07390.mp4
07391,bowling,31,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07391.mp4
07392,bowling,31,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07392.mp4
07393,bowling,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07393.mp4
07394,bowling,59,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07394.mp4
07397,bowling,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07397.mp4
65242,bowling,99,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65242.mp4
65241,bowling,90,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65241.mp4
07388,bowling,2,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07388.mp4
07398,bowling,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07398.mp4
07399,bowling,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07399.mp4
07400,bowling,11,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07400.mp4
69257,can,118,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/69257.mp4
65294,can,90,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65294.mp4
08955,can,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08955.mp4
08935,can,38,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08935.mp4
08936,can,70,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08936.mp4
08937,can,59,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08937.mp4
08938,can,59,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08938.mp4
08942,can,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08942.mp4
08944,can,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08944.mp4
69298,dog,118,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/69298.mp4
17097,dog,12,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/17097.mp4
17084,dog,8,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/17084.mp4
17085,dog,36,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/17085.mp4
17086,dog,38,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/17086.mp4
17087,dog,21,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/17087.mp4
17090,dog,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/17090.mp4
17091,dog,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/17091.mp4
65506,dog,102,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65506.mp4
65507,dog,99,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65507.mp4
17083,dog,8,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/17083.mp4
69316,family,116,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/69316.mp4
20980,family,36,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/20980.mp4
20981,family,52,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/20981.mp4
20982,family,6,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/20982.mp4
20983,family,21,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/20983.mp4
20986,family,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/20986.mp4
20987,family,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/20987.mp4
65677,family,98,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65677.mp4
20978,family,19,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/20978.mp4
20992,family,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/20992.mp4
20979,family,37,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/20979.mp4
69325,fish,116,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/69325.mp4
22130,fish,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/22130.mp4
22114,fish,0,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/22114.mp4
22115,fish,38,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/22115.mp4
22116,fish,32,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/22116.mp4
22117,fish,21,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/22117.mp4
22120,fish,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/22120.mp4
22121,fish,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/22121.mp4
65731,fish,94,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65731.mp4
22113,fish,19,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/22113.mp4
25339,graduate,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/25339.mp4
25322,graduate,38,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/25322.mp4
25323,graduate,45,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/25323.mp4
25324,graduate,45,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/25324.mp4
25325,graduate,45,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/25325.mp4
25326,graduate,21,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/25326.mp4
65843,graduate,106,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65843.mp4
25329,graduate,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/25329.mp4
25330,graduate,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/25330.mp4
25321,graduate,0,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/25321.mp4
69359,hat,116,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/69359.mp4
26713,hat,38,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/26713.mp4
26712,hat,35,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/26712.mp4
26739,hat,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/26739.mp4
26741,hat,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/26741.mp4
26714,hat,32,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/26714.mp4
26715,hat,21,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/26715.mp4
26717,hat,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/26717.mp4
26719,hat,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/26719.mp4
65884,hearing,106,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65884.mp4
26972,hearing,36,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/26972.mp4
26973,hearing,45,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/26973.mp4
26974,hearing,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/26974.mp4
26975,hearing,21,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/26975.mp4
26976,hearing,15,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/26976.mp4
26971,hearing,0,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/26971.mp4
26980,hearing,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/26980.mp4
31767,kiss,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/31767.mp4
31750,kiss,31,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/31750.mp4
31751,kiss,31,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/31751.mp4
31752,kiss,31,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/31752.mp4
31753,kiss,21,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/31753.mp4
31755,kiss,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/31755.mp4
31756,kiss,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/31756.mp4
65996,kiss,90,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65996.mp4
31749,kiss,38,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/31749.mp4
32156,language,4,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/32156.mp4
32157,language,4,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/32157.mp4
32158,language,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/32158.mp4
32160,language,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/32160.mp4
32163,language,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/32163.mp4
66008,language,90,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66008.mp4
66007,language,90,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66007.mp4
32154,language,8,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/32154.mp4
32167,language,12,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/32167.mp4
32155,language,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/32155.mp4
32337,later,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/32337.mp4
32338,later,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/32338.mp4
32320,later,8,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/32320.mp4
32321,later,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/32321.mp4
32322,later,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/32322.mp4
32323,later,4,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/32323.mp4
32324,later,39,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/32324.mp4
32325,later,70,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/32325.mp4
66015,later,96,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66015.mp4
32326,later,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/32326.mp4
66014,later,90,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66014.mp4
32333,later,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/32333.mp4
69395,man,116,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/69395.mp4
34746,man,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/34746.mp4
34733,man,36,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/34733.mp4
34734,man,36,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/34734.mp4
34736,man,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/34736.mp4
34737,man,39,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/34737.mp4
34738,man,34,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/34738.mp4
66098,man,97,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66098.mp4
66099,man,97,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66099.mp4
66097,man,97,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66097.mp4
34732,man,37,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/34732.mp4
34742,man,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/34742.mp4
51057,shirt,36,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51057.mp4
51081,shirt,12,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51081.mp4
51056,shirt,63,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51056.mp4
51058,shirt,36,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51058.mp4
51059,shirt,36,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51059.mp4
51060,shirt,32,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51060.mp4
51061,shirt,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51061.mp4
51063,shirt,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51063.mp4
51064,shirt,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51064.mp4
51066,shirt,10,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51066.mp4
51067,shirt,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51067.mp4
51068,shirt,11,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/51068.mp4
55364,study,31,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/55364.mp4
55365,study,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/55365.mp4
55366,study,15,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/55366.mp4
55368,study,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/55368.mp4
55369,study,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/55369.mp4
66575,study,100,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66575.mp4
55361,study,19,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/55361.mp4
55375,study,12,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/55375.mp4
55362,study,63,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/55362.mp4
55363,study,38,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/55363.mp4
56852,tall,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/56852.mp4
56838,tall,36,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/56838.mp4
56839,tall,32,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/56839.mp4
56840,tall,32,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/56840.mp4
56841,tall,6,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/56841.mp4
56842,tall,31,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/56842.mp4
56843,tall,13,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/56843.mp4
56844,tall,34,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/56844.mp4
66591,tall,88,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66591.mp4
56846,tall,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/56846.mp4
66592,tall,93,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66592.mp4
56837,tall,63,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/56837.mp4
56848,tall,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/56848.mp4
69533,white,118,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/69533.mp4
63204,white,6,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/63204.mp4
63205,white,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/63205.mp4
63207,white,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/63207.mp4
63208,white,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/63208.mp4
63200,white,42,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/63200.mp4
63214,white,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/63214.mp4
63201,white,36,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/63201.mp4
63202,white,38,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/63202.mp4
63203,white,6,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/63203.mp4
64087,wrong,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/64087.mp4
64088,wrong,15,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/64088.mp4
64090,wrong,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/64090.mp4
64091,wrong,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/64091.mp4
64084,wrong,42,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/64084.mp4
64097,wrong,12,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/64097.mp4
64085,wrong,38,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/64085.mp4
